target,model,finger_print_method,optimized_for,metric,metric_type,metric_value,n_samples,n_correct,n_incorrect,parameters,resampling
NR-AR-LBD,RandomForest,avalon,pr_auc,n,test,834.0,834.0,,,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'n_estimators': 200}",smoten_enn
NR-AR-LBD,RandomForest,erg,pr_auc,selection,val,0.5330200952223574,1343.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR-LBD,RandomForest,erg,pr_auc,n,val,1343.0,1343.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR-LBD,RandomForest,erg,pr_auc,accuracy,val,0.9836187639612808,1343.0,1321.0,22.0,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR-LBD,RandomForest,erg,pr_auc,f1_weighted,val,0.9789448761544788,1343.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR-LBD,RandomForest,erg,pr_auc,f1_macro,val,0.7063722372396247,1343.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR-LBD,RandomForest,erg,pr_auc,roc_auc,val,0.7366844376745367,1343.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR-LBD,RandomForest,erg,pr_auc,pr_auc,val,0.5330200952223574,1343.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR-LBD,RandomForest,erg,pr_auc,accuracy,train,0.9789719626168224,5564.0,5447.0,117.0,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR-LBD,RandomForest,erg,pr_auc,f1_weighted,train,0.9801659532363668,5564.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR-LBD,RandomForest,erg,pr_auc,f1_macro,train,0.8588003184968269,5564.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR-LBD,RandomForest,erg,pr_auc,roc_auc,train,0.979344994417566,5564.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR-LBD,RandomForest,erg,pr_auc,pr_auc,train,0.8131184989896184,5564.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR-LBD,RandomForest,erg,pr_auc,n,train,5564.0,5564.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR-LBD,RandomForest,erg,pr_auc,accuracy,test,0.9760191846522782,834.0,814.0,20.0,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR-LBD,RandomForest,erg,pr_auc,f1_weighted,test,0.9760191846522782,834.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR-LBD,RandomForest,erg,pr_auc,f1_macro,test,0.5772506082725061,834.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR-LBD,RandomForest,erg,pr_auc,roc_auc,test,0.721918085969181,834.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR-LBD,RandomForest,erg,pr_auc,pr_auc,test,0.0917597034642198,834.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR-LBD,RandomForest,erg,pr_auc,n,test,834.0,834.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR-LBD,RandomForest,erg,pr_auc,selection,val,0.5314191064000179,1343.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,erg,pr_auc,n,val,1343.0,1343.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,erg,pr_auc,accuracy,val,0.9836187639612808,1343.0,1321.0,22.0,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,erg,pr_auc,f1_weighted,val,0.9789448761544788,1343.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,erg,pr_auc,f1_macro,val,0.7063722372396247,1343.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,erg,pr_auc,roc_auc,val,0.755039350088855,1343.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,erg,pr_auc,pr_auc,val,0.5314191064000179,1343.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,erg,pr_auc,accuracy,train,0.9252884257536286,10748.0,9945.0,803.0,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,erg,pr_auc,f1_weighted,train,0.9250150195524602,10748.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,erg,pr_auc,f1_macro,train,0.9250150195524602,10748.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,erg,pr_auc,roc_auc,train,0.9793594854770152,10748.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,erg,pr_auc,pr_auc,train,0.9821795100324566,10748.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,erg,pr_auc,n,train,10748.0,10748.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,erg,pr_auc,accuracy,test,0.9772182254196644,834.0,815.0000000000001,18.999999999999886,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,erg,pr_auc,f1_weighted,test,0.9767298940020708,834.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,erg,pr_auc,f1_macro,test,0.5811814457512885,834.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,erg,pr_auc,roc_auc,test,0.6837996755879968,834.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,erg,pr_auc,pr_auc,test,0.0749375928504354,834.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-AR-LBD,RandomForest,erg,pr_auc,n,test,834.0,834.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-AR-LBD,XGBoost,erg,pr_auc,selection,val,0.5164987565465358,1343.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,erg,pr_auc,n,val,1343.0,1343.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,erg,pr_auc,accuracy,val,0.9843633655994043,1343.0,1322.0,21.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,erg,pr_auc,f1_weighted,val,0.9818016653025504,1343.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,erg,pr_auc,f1_macro,val,0.7626908999116496,1343.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,erg,pr_auc,roc_auc,val,0.7332063975628331,1343.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,erg,pr_auc,pr_auc,val,0.5164987565465358,1343.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,erg,pr_auc,accuracy,train,0.9245614035087719,570.0,527.0,43.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,erg,pr_auc,f1_weighted,train,0.9223954060705497,570.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,erg,pr_auc,f1_macro,train,0.9106371342630571,570.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,erg,pr_auc,roc_auc,train,0.9687880886426593,570.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,erg,pr_auc,pr_auc,train,0.956353013087149,570.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,erg,pr_auc,n,train,570.0,570.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,erg,pr_auc,accuracy,test,0.9676258992805755,834.0,807.0,27.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,erg,pr_auc,f1_weighted,test,0.971211821998054,834.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,erg,pr_auc,f1_macro,test,0.5562693361183912,834.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,erg,pr_auc,roc_auc,test,0.6320965125709651,834.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,erg,pr_auc,pr_auc,test,0.14531656161402562,834.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,XGBoost,erg,pr_auc,n,test,834.0,834.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-AR-LBD,RandomForest,erg,pr_auc,selection,val,0.479121024163666,1343.0,,,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'n_estimators': 100}",smote
NR-AR-LBD,RandomForest,erg,pr_auc,n,val,1343.0,1343.0,,,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'n_estimators': 100}",smote
NR-AR-LBD,RandomForest,erg,pr_auc,accuracy,val,0.9821295606850337,1343.0,1319.0000000000002,23.999999999999773,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'n_estimators': 100}",smote
NR-AR-LBD,RandomForest,erg,pr_auc,f1_weighted,val,0.9777294884198404,1343.0,,,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'n_estimators': 100}",smote
NR-AR-LBD,RandomForest,erg,pr_auc,f1_macro,val,0.6954648526077097,1343.0,,,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'n_estimators': 100}",smote
NR-AR-LBD,RandomForest,erg,pr_auc,roc_auc,val,0.7557755775577558,1343.0,,,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'n_estimators': 100}",smote
NR-AR-LBD,RandomForest,erg,pr_auc,pr_auc,val,0.479121024163666,1343.0,,,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'n_estimators': 100}",smote
NR-AR-LBD,RandomForest,erg,pr_auc,accuracy,train,0.9270561965016748,10748.0,9964.0,784.0,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'n_estimators': 100}",smote
NR-AR-LBD,RandomForest,erg,pr_auc,f1_weighted,train,0.926793371409254,10748.0,,,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'n_estimators': 100}",smote
NR-AR-LBD,RandomForest,erg,pr_auc,f1_macro,train,0.926793371409254,10748.0,,,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'n_estimators': 100}",smote
NR-AR-LBD,RandomForest,erg,pr_auc,roc_auc,train,0.982938811787142,10748.0,,,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'n_estimators': 100}",smote
NR-AR-LBD,RandomForest,erg,pr_auc,pr_auc,train,0.9853633288849416,10748.0,,,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'n_estimators': 100}",smote
NR-AR-LBD,RandomForest,erg,pr_auc,n,train,10748.0,10748.0,,,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'n_estimators': 100}",smote
NR-AR-LBD,RandomForest,erg,pr_auc,accuracy,test,0.9772182254196644,834.0,815.0000000000001,18.999999999999886,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'n_estimators': 100}",smote
NR-AR-LBD,RandomForest,erg,pr_auc,f1_weighted,test,0.9767298940020708,834.0,,,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'n_estimators': 100}",smote
NR-AR-LBD,RandomForest,erg,pr_auc,f1_macro,test,0.5811814457512885,834.0,,,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'n_estimators': 100}",smote
NR-AR-LBD,RandomForest,erg,pr_auc,roc_auc,test,0.7419910786699109,834.0,,,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'n_estimators': 100}",smote
NR-AR-LBD,RandomForest,erg,pr_auc,pr_auc,test,0.0825758951619756,834.0,,,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'n_estimators': 100}",smote
NR-AR-LBD,RandomForest,erg,pr_auc,n,test,834.0,834.0,,,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'n_estimators': 100}",smote
NR-AR-LBD,RandomForest,erg,pr_auc,selection,val,0.4947385390975188,1343.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",smoteenn
NR-AR-LBD,RandomForest,erg,pr_auc,n,val,1343.0,1343.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",smoteenn
NR-AR-LBD,RandomForest,erg,pr_auc,accuracy,val,0.9821295606850337,1343.0,1319.0000000000002,23.999999999999773,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",smoteenn
NR-AR-LBD,RandomForest,erg,pr_auc,f1_weighted,val,0.9777294884198404,1343.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",smoteenn
NR-AR-LBD,RandomForest,erg,pr_auc,f1_macro,val,0.6954648526077097,1343.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",smoteenn
NR-AR-LBD,RandomForest,erg,pr_auc,roc_auc,val,0.7485402386392485,1343.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",smoteenn
NR-AR-LBD,RandomForest,erg,pr_auc,pr_auc,val,0.4947385390975188,1343.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",smoteenn
NR-AR-LBD,RandomForest,erg,pr_auc,accuracy,train,0.9586305278174037,10515.0,10080.0,435.0,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",smoteenn
NR-AR-LBD,RandomForest,erg,pr_auc,f1_weighted,train,0.9585664111454316,10515.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",smoteenn
NR-AR-LBD,RandomForest,erg,pr_auc,f1_macro,train,0.958518682121248,10515.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",smoteenn
NR-AR-LBD,RandomForest,erg,pr_auc,roc_auc,train,0.9954208875762304,10515.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",smoteenn
NR-AR-LBD,RandomForest,erg,pr_auc,pr_auc,train,0.9954261853932233,10515.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",smoteenn
NR-AR-LBD,RandomForest,erg,pr_auc,n,train,10515.0,10515.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",smoteenn
NR-AR-LBD,RandomForest,erg,pr_auc,accuracy,test,0.9796163069544364,834.0,816.9999999999999,17.000000000000114,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",smoteenn
NR-AR-LBD,RandomForest,erg,pr_auc,f1_weighted,test,0.9781788932632194,834.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",smoteenn
NR-AR-LBD,RandomForest,erg,pr_auc,f1_macro,test,0.5900771966345737,834.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",smoteenn
NR-AR-LBD,RandomForest,erg,pr_auc,roc_auc,test,0.7248580697485807,834.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",smoteenn
NR-AR-LBD,RandomForest,erg,pr_auc,pr_auc,test,0.0734742761278693,834.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",smoteenn
NR-AR-LBD,RandomForest,erg,pr_auc,n,test,834.0,834.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",smoteenn
NR-AR-LBD,LogisticRegression,erg,pr_auc,selection,val,0.3614202990702715,1343.0,,,"{'C': 0.01, 'l1_ratio': 0.0}",smoten
NR-AR-LBD,LogisticRegression,erg,pr_auc,n,val,1343.0,1343.0,,,"{'C': 0.01, 'l1_ratio': 0.0}",smoten
NR-AR-LBD,LogisticRegression,erg,pr_auc,accuracy,val,0.9650037230081906,1343.0,1296.0,47.0,"{'C': 0.01, 'l1_ratio': 0.0}",smoten
NR-AR-LBD,LogisticRegression,erg,pr_auc,f1_weighted,val,0.9672259118846456,1343.0,,,"{'C': 0.01, 'l1_ratio': 0.0}",smoten
NR-AR-LBD,LogisticRegression,erg,pr_auc,f1_macro,val,0.6504405420522448,1343.0,,,"{'C': 0.01, 'l1_ratio': 0.0}",smoten
NR-AR-LBD,LogisticRegression,erg,pr_auc,roc_auc,val,0.6411525767961411,1343.0,,,"{'C': 0.01, 'l1_ratio': 0.0}",smoten
NR-AR-LBD,LogisticRegression,erg,pr_auc,pr_auc,val,0.3614202990702715,1343.0,,,"{'C': 0.01, 'l1_ratio': 0.0}",smoten
NR-AR-LBD,LogisticRegression,erg,pr_auc,accuracy,train,0.7893561592854484,10748.0,8484.0,2264.0,"{'C': 0.01, 'l1_ratio': 0.0}",smoten
NR-AR-LBD,LogisticRegression,erg,pr_auc,f1_weighted,train,0.785171902933379,10748.0,,,"{'C': 0.01, 'l1_ratio': 0.0}",smoten
NR-AR-LBD,LogisticRegression,erg,pr_auc,f1_macro,train,0.7851719029333791,10748.0,,,"{'C': 0.01, 'l1_ratio': 0.0}",smoten
NR-AR-LBD,LogisticRegression,erg,pr_auc,roc_auc,train,0.8840803713977166,10748.0,,,"{'C': 0.01, 'l1_ratio': 0.0}",smoten
NR-AR-LBD,LogisticRegression,erg,pr_auc,pr_auc,train,0.8788839791419751,10748.0,,,"{'C': 0.01, 'l1_ratio': 0.0}",smoten
NR-AR-LBD,LogisticRegression,erg,pr_auc,n,train,10748.0,10748.0,,,"{'C': 0.01, 'l1_ratio': 0.0}",smoten
NR-AR-LBD,LogisticRegression,erg,pr_auc,accuracy,test,0.9364508393285372,834.0,781.0,53.0,"{'C': 0.01, 'l1_ratio': 0.0}",smoten
NR-AR-LBD,LogisticRegression,erg,pr_auc,f1_weighted,test,0.9541957730493054,834.0,,,"{'C': 0.01, 'l1_ratio': 0.0}",smoten
NR-AR-LBD,LogisticRegression,erg,pr_auc,f1_macro,test,0.5186383089940867,834.0,,,"{'C': 0.01, 'l1_ratio': 0.0}",smoten
NR-AR-LBD,LogisticRegression,erg,pr_auc,roc_auc,test,0.6151662611516626,834.0,,,"{'C': 0.01, 'l1_ratio': 0.0}",smoten
NR-AR-LBD,LogisticRegression,erg,pr_auc,pr_auc,test,0.0756246732392336,834.0,,,"{'C': 0.01, 'l1_ratio': 0.0}",smoten
NR-AR-LBD,LogisticRegression,erg,pr_auc,n,test,834.0,834.0,,,"{'C': 0.01, 'l1_ratio': 0.0}",smoten
NR-AR-LBD,RandomForest,erg,pr_auc,selection,val,0.3973288831225877,1343.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",smoten_enn
NR-AR-LBD,RandomForest,erg,pr_auc,n,val,1343.0,1343.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",smoten_enn
NR-AR-LBD,RandomForest,erg,pr_auc,accuracy,val,0.9821295606850337,1343.0,1319.0000000000002,23.999999999999773,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",smoten_enn
NR-AR-LBD,RandomForest,erg,pr_auc,f1_weighted,val,0.9762536703241126,1343.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",smoten_enn
NR-AR-LBD,RandomForest,erg,pr_auc,f1_macro,val,0.6621383647798742,1343.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",smoten_enn
NR-AR-LBD,RandomForest,erg,pr_auc,roc_auc,val,0.6785605483625285,1343.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",smoten_enn
NR-AR-LBD,RandomForest,erg,pr_auc,pr_auc,val,0.3973288831225877,1343.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",smoten_enn
NR-AR-LBD,RandomForest,erg,pr_auc,accuracy,train,0.938500506585613,9870.0,9263.0,607.0,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",smoten_enn
NR-AR-LBD,RandomForest,erg,pr_auc,f1_weighted,train,0.9380507654878826,9870.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",smoten_enn
NR-AR-LBD,RandomForest,erg,pr_auc,f1_macro,train,0.9372688393813337,9870.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",smoten_enn
NR-AR-LBD,RandomForest,erg,pr_auc,roc_auc,train,0.9896049103565738,9870.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",smoten_enn
NR-AR-LBD,RandomForest,erg,pr_auc,pr_auc,train,0.9886175525078628,9870.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",smoten_enn
